1689801669.458216,784.2
1689801669.467964,801.5
1689801669.478206,795.8000000000001
1689801669.487853,793.2
1689801669.49813,784.6
1689801669.507873,783.1000000000001
1689801669.51811,771.6
1689801669.527803,770.0
1689801669.538114,770.6
1689801669.547809,764.5
1689801669.558067,754.4000000000001
1689801669.567792,755.4
1689801669.578057,753.9000000000001
1689801669.587754,756.2
1689801669.598073,747.8
1689801669.607776,752.1
1689801669.618006,738.0
1689801669.628151,738.2
1689801669.638011,741.0999999999999
1689801669.647652,732.3
1689801669.657987,746.0
1689801669.668152,740.0999999999999
1689801669.677902,739.2
1689801669.688143,749.5999999999999
1689801669.697906,733.4
1689801669.70812,737.5
1689801669.717856,731.8
1689801669.727987,741.0
1689801669.737828,736.9000000000001
1689801669.748002,738.6
1689801669.757774,737.4
1689801669.767979,735.8999999999999
1689801669.777777,742.7
1689801669.78788,747.6
1689801669.797721,735.0999999999999
1689801669.807856,730.5
1689801669.818197,733.0
1689801669.827834,736.9
1689801669.837671,739.4000000000001
1689801669.847924,740.1
1689801669.858139,734.0
1689801669.86778,740.1
1689801669.878086,739.2
1689801669.887812,733.7
1689801669.898058,740.1999999999999
1689801669.907782,739.9000000000001
1689801669.918028,737.7
1689801669.92771,740.9000000000001
1689801669.938018,734.9
1689801669.947646,731.9000000000001
1689801669.957954,742.6
1689801669.967613,741.4999999999999
1689801669.977891,740.0999999999999
1689801669.98813,736.5
1689801669.997883,731.1999999999999
1689801670.008051,729.5
1689801670.017868,738.2
1689801670.028042,736.6
1689801670.037797,733.0
1689801670.048056,743.6000000000001
1689801670.057792,741.5
1689801670.06803,734.5
1689801670.077778,736.6000000000001
1689801670.087948,737.6999999999999
1689801670.097709,730.5
1689801670.107978,730.1
1689801670.117755,730.9
1689801670.127948,734.4000000000001
1689801670.137672,735.0
1689801670.147807,741.4000000000001
1689801670.157649,740.5999999999999
1689801670.167857,744.8
1689801670.178117,735.0999999999999
1689801670.187797,734.2
1689801670.197597,739.8000000000001
1689801670.207771,736.9
1689801670.218074,738.1999999999999
1689801670.227702,738.5
1689801670.238046,733.4
1689801670.247771,734.8
1689801670.25799,742.4
1689801670.267625,739.8999999999999
1689801670.277986,741.2
1689801670.287654,735.8
1689801670.297962,735.7
1689801670.30767,727.0
1689801670.317943,730.3
1689801670.327575,736.7
1689801670.337887,737.1999999999999
1689801670.347498,744.6999999999999
1689801670.357859,737.1999999999999
1689801670.368072,740.5999999999999
1689801670.377855,732.4000000000001
1689801670.387979,739.3
1689801670.397817,735.8
1689801670.407935,728.8000000000001
1689801670.417785,733.1999999999999
1689801670.427964,738.2
1689801670.437674,736.2
1689801670.447878,732.7
1689801670.457683,739.3
1689801670.467912,739.9000000000001
1689801670.47768,742.5999999999999
1689801670.487871,738.8
1689801670.497679,730.9
1689801670.507771,734.4000000000001
1689801670.517572,731.8
1689801670.52776,743.0
1689801670.537542,738.2
1689801670.547707,736.1
1689801670.558018,735.1
1689801670.568248,740.4000000000001
1689801670.577492,737.4000000000001
1689801670.587635,735.3000000000001
1689801670.597918,740.5
1689801670.60763,741.2
1689801670.617915,735.3
1689801670.627578,737.1
1689801670.637856,731.8999999999999
1689801670.647525,736.9
1689801670.657833,736.2
1689801670.667554,732.1999999999999
1689801670.67789,732.4000000000001
1689801670.687583,747.4
1689801670.697833,741.9
1689801670.707568,734.7
1689801670.7178,737.4
1689801670.727929,736.0999999999999
1689801670.737691,740.2
1689801670.74799,733.5999999999999
1689801670.757758,738.2
1689801670.767978,739.1000000000001
1689801670.77771,734.8
1689801670.787834,725.0
1689801670.797678,729.6
1689801670.80788,743.5
1689801670.81766,731.8
1689801670.827881,736.4000000000001
1689801670.837634,740.3000000000001
1689801670.847788,740.6
1689801670.857578,735.9000000000001
1689801670.867721,732.2
