1689750422.0,751.0239999999999
1689750423.0,750.2249999999999
1689750424.0,750.5970000000002
1689750425.0,750.461
1689750426.0,751.6479999999998
1689750427.0,752.2080000000002
1689750428.0,750.6980000000001
1689750429.0,750.903
1689750430.0,751.1029999999998
1689750431.0,750.9960000000003
1689750432.0,757.134
1689750433.0,752.718
1689750434.0,751.6230000000002
1689750435.0,750.9838383838382
1689750436.0,750.483
1689750437.0,751.0499999999998
1689750438.0,751.267
1689750439.0,752.4759999999998
1689750440.0,750.6409999999998
1689750441.0,751.1320000000001
